paper_id,llm_score
imT03YXlG2,0.49091783814011863
w7P92BEsb2,0.45596509056760276
FDimWzmcWn,0.0
Sd4wYYOhmY,0.6350970600030379
75PhjtbBdr,1.0
XLMAMmowdY,1.0
VNMJfBBUd5,0.21885836038644907
yRKelogz5i,0.47201243211098803
uClUUJk05H,0.3616612631677611
O6znYvxC1U,0.2944666680615152
wVTJRnZ11Z,0.4624605159228647
xPTzjpIQNp,0.0
3bcN6xlO6f,0.5311126721249062
WwmtcGr4lP,0.3792683081577391
GdXI5zCoAt,0.5745620408374645
3tukjsVyrE,0.5103236729000948
sb1HgVDLjN,1.0
NtwFghsJne,0.0
kbeX97jExm,0.0
5o9JJJPPm6,0.3776586736128575
Nfd7z9d6Bb,0.7063299316206331
GM7cmQfk2F,0.28111660922090237
l11DZY5Nxu,0.39977565166005763
TbTJJNjumY,0.4154071296158017
h0vC0fm1q7,0.43898400391554177
r1KcapkzCt,0.32375380365034456
Za3M6OZuCU,0.0975781938249406
rAoEub6Nw2,0.6885840453515333
nNiWRRj6r9,0.6556232570469699
XBF63bHDZw,0.6248084293120271
R2834dhBlo,0.7551980423268247
ZS7UEI3vG5,0.0
gx1wHnf5Vp,0.6191143193163038
E4LAVLXAHW,0.7960425532343729
tpHqsyZ3YX,1.0
kVrwHLAb20,0.48476344925218745
dTkqaCKLPp,0.3091439967657349
DFSb67ksVr,0.49681708832516175
TXfzH933qV,0.7307695905990534
G7sIFXugTX,1.0
82p8VHRsaK,0.11257156927368034
Ouu3HnIVBc,0.62588208637351
wFg0shwoRe,1.0
x83w6yGIWb,0.0
Se6MgCtRhz,0.9460142802434464
BUj9VSCoET,0.0
5z9GjHgerY,0.2944336637564518
moWiYJuSGF,0.5246641904563414
4YzVF9isgD,0.3438719329711426
Kak2ZH5Itp,0.0
dgR6i4TSng,0.0
UxzKcIZedp,0.0
1Iu2Yte5N6,0.0
tNn6Hskmti,0.7911438161109712
rlgplAuN2p,0.0936304568320282
pDDODPtpx9,0.70452623702223
bqf0aCF3Dd,0.551131626822206
yR47RmND1m,0.0
1eQT9OzfNQ,0.44938757583221184
7mlvOHL6qJ,0.11626242570319228
2Chkk5Ye2s,0.5736141384595717
eIgGesYKLG,0.3016719029037159
p0DjhjPXl3,0.2519618664651042
uMEsKEiB7J,0.29911314157987545
eIB1UZFcFg,1.0
KnoS9XxIlK,1.0
UQJ7CDW8nb,0.8424832759955476
MBBRHDuiwM,0.33455220841314703
Zzs3JwknAY,0.7142228701904145
VnLhUogHYE,0.16279936559351588
5pd78GmXC6,0.3395632712371101
DTqx3iqjkz,0.3397684109539568
ngmEcEer8a,0.11688936859488502
nCrJD7qPJN,0.0
n8h1z588eu,0.06639244982624737
VELhv9BBfn,0.579464079726929
x1yOHtFfDh,0.4968764745712853
OJsMGsO6yn,1.0
iLUcsecZJp,0.5283612050046889
E36NHwe7Zc,1.0
g6syfIrVuS,1.0
CMMpcs9prj,0.33291762926762075
aQj9Ifxrl6,0.4348931623102908
xP1radUi32,0.8947981288184982
5wxCQDtbMo,0.3321028373015439
41HlN8XYM5,0.29509574822993456
cbttLtO94Q,0.2844932188235202
9EqQC2ct4H,0.3374079300378021
AJM52ygi6Y,1.0
5RZoYIT3u6,0.9826241046295469
4A9IdSa1ul,0.6460270628173302
OL44KtasKc,0.2900758953583092
4sJ2FYE65U,0.3161657000241213
E2PFv7ad3p,0.3712913040927888
bc3sUsS6ck,0.7724305140338497
pXlmOmlHJZ,0.7226317755131229
e32cI4r8Eo,0.9992447165120666
p01BR4njlY,0.7995934415226122
Q6PAnqYVpo,0.0
67X93aZHII,0.28770901191076836
BpyHIrpUOL,0.11860830079037948
ig2wk7kK9J,0.9743214161418432
CGON8Btleu,0.5336377583282381
HN0CYZbAPw,0.4625321470706523
wfLuiDjQ0u,0.06419201777205397
pOq9vDIYev,0.0
e2NRNQ0sZe,1.0
Oeb0I3JcVc,0.5833198227774099
FvQsk3la17,0.7529930652529
aVfDrl7xDV,0.9803014939093921
xQCXInDq0m,0.5763594734808262
Dem5LyVk8R,0.9177602360036434
lIVRgt4nLv,0.3184785772170413
kO0DgO07hW,0.3370738839912076
tBom4xOW1H,0.2882579999692207
K7xpl3LZQp,0.3860963651054488
wxPnuFp8fZ,0.6543179618417465
fMbLszVO1H,0.4953590253440899
Es4RPNDtmq,0.1423141270678932
84WmbzikPP,1.0
7El7K1DoyX,0.31058841099611045
M4qNIzQYpd,0.5792000243077453
OhauMUNW8T,0.5368965796609382
chfJJYC3iL,1.0
NUD03NBDOE,0.350125015558797
bgpNJBD6Va,0.5970333988966252
CS2JWaziYr,0.0
exgLs4snap,0.47676794069221856
NkGDNM8LB0,1.0
hzuumhfYSO,0.0
gU4ZgQNsOC,0.2516579170143989
LNL7zKvm7e,0.5014818108594152
0e2pcSxQJS,0.549408842923073
XrsOu4KgDE,1.0
l0fn10vSyM,0.9721083991043805
PHg4rAXFVH,0.537980218655383
hoYFLRNbhc,0.0
eENHKMTOfW,0.7045309901929866
6bKEWevgSd,0.8300118445763986
25j2ZEgwTj,0.0
YaBiGjuDiC,0.4346210919351616
lOi6FtIwR8,0.47075875131780026
Pj4Aid3XqL,1.0
VOAMTA8jKu,0.25450031499129555
Mv3GAYJGcW,0.24235055158016705
uAtDga3q0r,0.4095782851006207
jCDF7G3LpF,0.0
TrKRpaOk8y,1.0
etif9j1CnG,0.9840809483414079
AoIKgHu9Si,0.27241314995863736
k3y0oyK7sn,0.646024453558095
vyflgpwfJW,0.7780172158075422
GQ1Tc3vHbt,0.849233155245309
MF7ljU8xcf,0.34843898992005795
f3QR9TEERH,0.6040343907407659
Q7EjHroO1w,0.0
hxUMQ4fic3,0.0
9KxnxWOBA5,0.62790321368135
FtjLUHyZAO,0.834629117418263
kRBQwlkFSP,0.10878310942869712
78tc3EiUrN,0.28830624840900826
mqNKiEB6pd,0.23605983427736366
w3iM4WLuvy,0.17413267509017033
oDbiL9CLoS,0.7724579331221157
vJgJSrYPe1,0.9020021811103713
wUbum0nd9N,0.3524330565210316
HrdVqFSn1e,0.9874322219859538
1H90Gb9rJ9,0.6314181951798901
9juyeCqL0u,0.5606573344502543
zpDGwcmMV4,0.9367056884822202
rTCJ29pkuA,1.0
Tn5B6Udq3E,0.720275114740569
EqcLAU6gyU,0.5144506917442013
zg3ec1TdAP,0.19414164651742344
NIkfix2eDQ,0.27205914707294365
FAfxvdv1Dy,0.0
zcTLpIfj9u,0.03413004050154578
GBIUbwW9D8,0.5138933698019892
fCi4o83Mfs,0.21468284356007072
yzloNYH3QN,0.5565480235745581
wWnsoLhHwt,0.3536128990606348
snocoXIQXz,0.0
AWg2tkbydO,1.0
HNOo4UNPBF,0.4721048913545856
gLa96FlWwn,0.8876650491660925
m73tETvFkX,0.5878416951636498
1VwWi6zbxs,0.0
BLWaTeucYX,0.22508830296726118
U49N5V51rU,0.36590686787653365
xzSUdw6s76,1.0
FCMpUOZkxi,1.0
JBXO05r4AV,0.34159588856877465
ed7zI29lRF,0.09257271584191984
q2Lnyegkr8,0.9553301727947444
R4q3cY3kQf,0.1693269341904013
wLmJIs1uqG,0.38092665223086813
aKJr5NnN8U,0.0
8sSqNntaMr,0.49205933031452836
uNd289HjLi,0.7864451730147959
4D0f16Vwc3,0.0
6fDjUoEQvm,1.0
AjXkRZIvjB,0.8491490501342744
rJ5g8ueQaI,0.4629030190395291
FUaDMRVrbS,0.5666083849326125
Tz8Li6G2xU,0.538456483297326
mDKxlfraAn,0.682572508587294
54XlM8Clkg,1.0
Antib6Uovh,1.0
BksqWM8737,0.5502742988337217
ISqx8giekS,0.6988169585314852
gfI9v7AbFg,0.0
eNbA8Fqir4,1.0
Y2Dh8rWwlb,0.0
9mBodivRIo,0.0
7GKbQ1WT1C,1.0
fWRBheSJth,0.5075350724207861
UWdPsY7agk,0.0
98d7DLMGdt,0.9030334656988925
yu1vqQqKkx,1.0
8RCmNLeeXx,0.6775058736277328
3usdM1AuI3,1.0
wNobG8bV5Q,0.6632112235493796
r0pLGGcuY6,0.9820051707381772
txoJvjfI9w,0.31410407118363715
riTiq3i21b,0.6400886995273687
Y4aWwRh25b,0.8541024094823567
7ohlQUbTpp,0.6845780814316246
kx8i1yfkRX,0.9337534974379161
lOfuvmi2HT,0.04649286131304875
6z4YKr0GK6,0.2409469602857197
tkiZQlL04w,0.689699741816906
JvkuZZ04O7,0.6649734561936531
VYWBMq1L7H,0.6115760021940599
5xSRg3eYZz,0.284819272311832
MMwaQEVsAg,1.0
1Njl73JKjB,0.5225830906174316
fv9XU7CyN2,0.07270234130673414
u3TL0qxLWf,0.30928229111455796
YauQYh2k1g,0.9132581963116981
nfKfAzkiez,1.0
rEQqBZIz49,0.500871592106632
VoayJihXra,0.0
AJpUZd8Clb,0.8218977733752457
nrRkAAAufl,0.20450012493965908
JYTQ6ELUVO,0.3772873993643972
gVkX9QMBO3,0.601355557553388
UgPoHhYQ2U,0.37161280885585873
dCcY2pyNIO,0.5527811296319127
1qq1QJKM5q,0.5533446711440595
KRMSH1GxUK,0.290320250883149
WQQyJbr5Lh,0.47482505075506704
CkUHtnyhpY,0.0
goBaGHLAdP,0.5419269385456604
9Ieq8jQNAl,1.0
6HcnC3pPkp,0.4963620570111649
dWsdJAXjQD,0.33682127802962625
Aly68Y5Es0,1.0
PIpGN5Ko3v,0.29521284041337176
WOt1owGfuN,1.0
oWdzUpOlkX,0.0
SQnitDuow6,0.0
FviefuxmeW,0.21766878099991216
0uRc3CfJIQ,0.3345402649517972
irrtPRFksw,0.6203817715052771
ULGbw2URE3,0.9519631215749155
qssVptHTPN,0.48454087511182525
6jxUsDAdAu,0.0
goFpCuJalN,1.0
raUnLe0Z04,0.9423179494179766
BI2int5SAC,0.35343920900949516
2PRpcmJecX,0.0
LqhorpRLIm,0.3554415640834225
XwUrzurG94,0.4832469332501141
FEpAUnS7f7,0.991974425141374
7d2JwGbxhA,0.6383862585841928
7UgQjFEadn,1.0
G82uQztzxl,1.0
qFw2RFJS5g,0.4875898362293392
CAssIgPN4I,0.2621707337375722
Kwo20MWWCb,0.8529221265639984
EDoD3DgivF,0.7127320643001114
iyJOUELYir,0.23584275141816313
HPSAkIHRbb,0.0
8TBGdH3t6a,0.0
din0lGfZFd,0.6551178424117623
SThJXvucjQ,0.012569949028583882
jpSLXoRKnH,0.0
9HK2rHNAhd,0.2605284508265361
lBB3eSn6fY,0.0
g3VCIM94ke,0.5941257771780974
roNSXZpUDN,0.0
DpLFmc09pC,0.562764563740878
yUC8pU508S,0.7081673558128752
MCHuGOkExF,0.5330941610106379
sZGZJhaNSe,0.4805811375265843
vWRwdmA3wU,0.5412037062149564
FJv8VMPxWi,0.022490440967729786
Sh4FOyZRpv,0.6798634005510651
4ZX2a3OKEV,0.0
SFN6Wm7YBI,0.6303846175891504
nrvoWOWcyg,0.6607696052395662
FPBce2P1er,0.0
eC2a2IndIt,0.3382053716385307
ikr5XomWHS,0.0
RnJY9WcpA3,0.0
6LtdZCyuZR,0.3201492866282963
YbURbViE7l,0.7692120504306768
hJVdwBpWjt,0.549435333089779
Equ277PBN0,1.0
IcYDRzcccP,0.3627434861049576
246rHKUnnf,0.5554915417905857
Igm9bbkzHC,1.0
UIFAJZ22ZF,0.8034244543333215
MnfHxPP5gs,0.5615360786391994
zXCnIyX9MG,0.5183991178284597
ttq44QjKda,0.3007339188626425
LWMS4pk2vK,0.1140260937892364
bIlnpVM4bc,0.0
4ytRL3HJrq,0.04647865540718088
Ian00SaFHg,0.36548775758177504
bDt5qc7TfO,0.9080912356835878
ohJxgRLlLt,0.5171531711299788
K3KrOsR6y9,0.2938305480284476
wsWCVrH9dv,0.3437186614555341
ZAyuwJYN8N,0.3729439364420781
amDkNPVWcn,0.6917744759287107
Neb17mimVH,0.21657980189755688
h0jdAboh0o,0.2846388341341655
ZTpWOwMrzQ,1.0
hmDt068MoZ,0.7362004131113753
1R5BcYS8EC,0.0
oCUYc7BzXQ,0.29456760889086436
4es2oO9tw1,0.8636210466603519
7lUdo8Vuqa,0.218160543914364
vaJ4FObpXN,0.43128053968685226
C06kww3Qky,0.4536645065618285
qn9tBYQHGi,0.2535408400896115
30oIfmrcFO,0.877620763599794
Q1QTxFm0Is,0.7669377953193868
YH4M1Tbxfz,1.0
5yDS32hKJc,0.2145830518855309
7bAjVh3CG3,0.9960285563103783
MscdsFVZrN,0.10796143036056521
PY56Wur7S0,0.5896564216753972
7PLpiVdnUC,0.3825815982092204
3n6DYH3cIP,0.6615496295410325
iAmR7FfMmq,0.3995419928994904
KfeRfxTemB,0.6125827441419311
yp95goUAT1,0.6698008881748279
27SSnLl85x,0.5783657338108017
LvDwwAgMEW,0.7170194868494293
i1NNCrRxdM,0.9311359766527953
NEu8wgPctU,0.2699338186415264
eeJz7eDWKO,1.0
m8yby1JfbU,0.49809743581833305
AZR4R3lw7y,0.4043973670814292
eHfq8Q3LeD,0.2231400945819464
jxMAPMqNr5,0.5771446803556808
eNQp79A5Oz,0.5875710884880434
4dAgG8ma3B,0.519132488599666
nDmwloEl3N,0.7809893737480507
hSZaCIznB2,0.8017747558677084
2TasVD7FXp,0.16764025662659648
1X1R7P6yzt,0.07720598288300384
1qGkuxI9UX,0.0
Xbl6t6zxZs,0.38456207339367726
oYemKnlIrO,0.6548983918558076
xnssGv9rpW,0.29892450510482227
uE84MGbKD7,0.5810360519178701
vVhZh9ZpIM,0.0
WfxPVtYRlL,0.7220123013665123
0y3hGn1wOk,0.0
CKXul9iX77,0.6814913403262808
T2d0geb6y0,0.8525192007526632
DKgAFfCs5F,0.0
UyhRtB4hjN,0.49477394957454274
fn36V5qsCw,1.0
FDaHjwInXO,1.0
IeRcpsdY7P,0.6529991327679814
DShqJA1Z64,0.0
yIlyHJdYV3,0.2528982540644615
KZu3xhPhke,1.0
t8fu5m8R5m,0.24236440230220496
tGYFikNONB,0.0
EyaH1wzmao,1.0
293V3bJbmE,0.4351294275196334
KSBx6FBZpE,0.5712526370882771
6ycX677p2l,0.9600149717440348
Dl3MsjaIdp,0.4068135275140317
9VMW4iXfKt,0.32065533744368635
XKv29sMyjF,0.0
SMK0f8JoKF,0.5464785360679569
m51BgoqvbP,0.6135679313099698
kSdWcw5mkp,0.44525897302320966
v4MTnPiYXY,1.0
i45NQb2iKO,0.5393221457365609
h3wbI8Uk1Z,0.0
cVyELMpMRS,0.36125406285192413
kWRKNDU6uN,1.0
LuT2CVrlpU,0.7176615212877291
u2QdCiOgwA,0.7297456661824979
Y6LPWBo2HP,0.13456308469769035
Jyh0DR4fFE,0.32566385286853594
2fojNANZSv,0.6820307595863506
d8hYXbxX71,0.36357687771011
NJxCpMt0sf,0.0
OGfyzExd69,0.0
44z7HL4mfX,0.6168484076291957
Sf4ep9Udjf,0.8081292119145915
jwsPS8yRe4,0.6004512452452784
bmrYu2Ekdz,0.38723894461534153
KxQRHOre9D,1.0
zkNCWtw2fd,0.16875929701395248
viQ1bLqKY0,0.6206658582735678
vdUYa7N8Mt,0.0
YaRzuMaubS,0.49445703049588435
Ql7msQBqoF,0.3227087449882082
NHe6guO3l6,0.9508385847448596
llW4qRsF0o,0.4119546110805426
DlZ97cVwr0,0.6379896029203727
0vtftmYQGV,0.20230877258674196
DnBjhWLVU1,0.0
9DrPvYCETp,0.2620631065401552
Of5F2GdGLA,0.0
qK6U4Ahfms,0.3322828130302102
drrXhD2r8V,0.621852450154995
hWF0HH8Rr9,0.4261801283839011
vVlNBaiLdN,0.6610994301549076
gaa7gWPZBz,0.2996953567159904
gtVo4xcpFI,0.1727839727589982
orr5uPZY28,0.6500610946244371
qnAZqlMGTB,0.3772355012492726
N0MnPLK6r7,0.5460075613079087
wE5xp3zBaQ,0.24025373993992372
pcnq7fZs4t,0.5924876896873263
WxLwXyBJLw,0.9496186189228675
o3V7OuPxu4,0.23141381159724378
yRd4loGAhJ,0.3599957188011513
Yd5MHVIKLk,0.6475355996659923
zrdkQaf48Z,0.9385107126866286
y15LAM4u0A,0.26181893006299933
UlAkM88Vum,0.9197825350215462
EdKSI2ijUY,1.0
wLR9d5ZFpY,0.34707179814332517
kn3GT7LbxT,0.6081566682310131
irCuIdCdAl,0.0
Rp3DjldbSc,0.0
TySMCLoGVl,0.8674899231467579
GsCMKwyfWm,0.36290971421009527
BlzBcWYmdB,0.02654684267177987
ayT4e9C3Gd,0.9781514225440123
H9dNX6TaRE,0.44668037722614734
9e5syenoVE,0.0
NNBAzdF7Cg,0.0
0bcUyy2vdY,0.4835207665992292
itwyfJilM5,0.6103269101852524
skJLOae8ew,0.2420790349507192
KA2Rit4ky1,0.4013911012434323
CFKZKjrQ5r,0.6529224684855657
vjbIer5R2H,0.31006048288717386
RlpJmARXqj,0.0
v2nEL42Pvb,0.3254781569139363
MWSoYGPexK,0.6761283906917077
iIrvKrtwnZ,0.3854277207610142
Uc3kog3O45,0.6000614461347553
04RGjODVj3,0.8102274444332458
jO3QEsm15T,1.0
j0sq9r3HFv,0.02221567382293821
Y9yQ9qmVrc,0.2445484020413396
Mi45HjlVRj,0.18982425609246273
NcKUcd4EkA,0.33220250011486235
DbZDbg2z9q,0.44420500076588826
jgVqCCg5XX,1.0
e2p1BWR3vq,1.0
gyTkfVYL45,0.46466722856199966
XwibrZ9MHG,0.9625900919626407
KRqMfdwQaP,0.15645219451427167
Bdhro9gxuF,0.3448191943592905
TdIx7u2ECv,0.4578084097023544
7jDv1RrNQX,0.10998238822504319
6w9qffvXkq,0.0
bzB7OIbITu,1.0
09LEjbLcZW,0.0
8sglLco8Ti,0.03612996852937367
yGv5GzlBwr,0.9975108356807525
leSbzBtofH,0.3383290701160492
VEdeDd13gx,0.0
rxUz2DaulF,0.6986095150119158
xcHIiZr3DT,0.0
srOVvTzgPo,0.6228003325467935
tlH4vDii0E,0.6329007824132532
mMXCMoU95Y,0.6808211455330342
GpUO6qYNQG,0.3379975173479053
QIApiYYgLG,0.47063215227086047
NPDnRLFhc0,0.3634532572290868
L6gyOOJYt2,0.5325292849240071
ghk8lnOYRq,0.0
sEv6vHIUnu,0.12349539467965381
dML3XGvWmy,0.7521849285593301
1S8ndwxMts,0.3861629156151504
IULlNTZZel,0.8526867348692552
PflweLMInP,1.0
LsTIW9VAF7,0.29519908696086394
Kh5OS3oNlg,0.6766640782165891
LOAfGVdL2G,0.6612088858375738
glgvpS1dD1,0.0
ArJikvI6xo,0.3722644312234448
NH47cNdgNz,0.48746387463150226
LoXJlAW3gU,1.0
h2Q3gOIz8q,0.11666599803988015
4fyg68nmd7,0.9488207796670548
fvyuKLTC3s,0.6912574463913661
TLgDQ0Rr2Z,0.0
jkVQ31GeIA,0.5790687796589602
zHeHIIFQVF,0.3535255220546139
IiAckbuccF,0.0
DnfPX10Etk,0.20051874416570548
QSTv4os59f,0.4746238812922298
5YRw1m6GSz,0.8522576064658554
nVbbB3Jmyo,0.0
UFBabPTgr2,1.0
YOrN9vNrqo,0.7389417662641868
nphsoKxlFs,0.0
KJ4hQAfqVa,0.4377975561063729
TkbjqexD8w,0.0
9mOs2Bxd3Q,0.4523289144335528
Gi3SwL98nL,0.7041786043908138
znL549Ymoi,0.16467963785732959
CvunOaPA1W,0.0
oY2jw2NLiM,0.451490810571396
pL8ws91RW2,0.0
ODzT43I5lJ,0.0
w1MEIGDepc,0.3753465114539219
DjHnxxlqwl,0.5985066234742125
plAiJUFNja,0.0
63Pq7q7ybl,0.8535398256936433
gFUomIaycw,0.5929181766970739
kWtP5ZOErR,1.0
i3tBySZWrR,0.0
UHg1xTRzZK,0.35607387909506333
l4jBHP4FPy,0.9347251307805798
rlsWIBDWhW,0.750908768490403
gz8Rr1iuDK,0.4105327717426778
9dFCm4uZo8,0.24945913714601564
5zjsZiYEnr,0.18619207562227552
VojvkUEq8q,0.6186560873148017
NJUzUq2OIi,1.0
AKsfpHc9sN,0.08536948085710294
OW9elPTHcE,0.22191847076925347
ctzGqxE3O0,0.2640951370472229
2NqrA1wYi6,0.3766523825096377
to4PdiiILF,0.0
VAvZ4oinpa,0.41227713884074296
xlxGsX1pc7,0.3462907632285592
v5BouOktUP,0.5902639618236187
du9reSRIo1,0.6699559402873401
vG9dVXwXQV,0.635541943842655
VU4WuN0zwV,0.41517827462871854
wgnMdxS2nZ,0.3954865095820041
dM1wO2OkbO,0.0
YcbE2K3i2E,0.0
DIAaRdL2Ra,0.12273403427206225
0rS9o1uKqu,0.33469202492334726
VxJjw52dZu,0.02039720359730779
jbfDg4DgAk,0.0
3ENBquM4b4,0.46480717732157967
gSGRSxVcRP,0.4053902976724067
K4JHTZ13G3,0.629666620919555
vG123yHVVl,0.0
gCCYBGGYTi,0.319569256310312
f6GMwpxXHG,0.5523823179302663
UqrSyATn7F,0.9542715149378924
MK6E6IgROl,0.726060526886021
0EP01yhDlg,0.24417510294416123
4ftMNGeLsz,0.5239366689376361
kBybSUskz7,0.2768609584975929
ursX3k1rTO,0.5061909654447252
iEdEHPcFeu,1.0
XK5jYtLMXl,0.6936720762706459
D2EdWRWEQo,0.080732361217145
veiSkPqIXm,0.28475270280493664
jqff3wzkLT,0.021085626411854852
2gTEW29qsM,0.30328347910704956
oaRaaG1WB1,0.28933116612747606
X7SQiI5Uul,0.6086693773667129
mIl15VP7vt,0.8331491821447095
pwNIOcr8fU,0.6327796196569825
FZS5m1cbFU,0.5292624595977695
o0X0CPl320,0.7679342304284926
dYTtGFuD3S,0.35875340981670095
WVzYMa68Of,0.25439902337976367
pIVOSU7TFQ,0.020715546694076048
OX4Tk43uwv,0.07859278755973087
i3f2N3iHl0,0.0
jQiJRxNymY,0.36606263241397313
ZaSOGF8Ojq,0.08909671152207999
zxqdVo9FjY,0.7626724105748572
aapUBU9U0D,0.4574223623453714
NgvL7aMaTI,1.0
8lwWBSa1pJ,0.3689476589915796
S2WHlhvFGg,0.6455198910219064
GlqeLNjH6p,0.09248473426494375
NPLty3VT1c,1.0
Na28j1Drh7,0.0
iG7qH9Kdao,0.8804188056699219
wVMzK2Feuu,0.2265324372060743
asA7vvsgcI,1.0
kvCKoKfqTd,0.16575744035725498
iaHghgG8NR,0.20547310883462744
H0UcwHgwEO,0.5307160667461055
I0To0G5J7g,0.573060587558053
fQoYYtPJFX,0.0
C5w86qtcgY,0.9749079033813279
2bIQBDSfRk,0.7364879237522508
US2UCMvzvP,1.0
Exnt2DcdKD,0.3876092927650336
diKRhKs5yl,0.5781474246555374
VZC9aJoI6a,0.3011061659355849
qeY25DwmKO,0.18176355136217165
ajORwcxeM7,0.26439268035917857
uHkfU4TaPh,0.6821442963178443
0XT3Lg6S2Q,0.8072114304940721
uDZ9d4UAUh,0.5699843678471979
RzdtpxL0H5,0.3183990831786687
F4meTCwlxZ,0.5377168581870411
599F4CZ0HB,0.503796618409944
LzycEbgLoi,0.2239703555279554
1D3TjFidCS,0.16367571468150105
jZffxvubJ9,0.39012676957845976
RDz3EPC3Lp,0.36833074079515377
bhD0EQWNut,0.31871477816964205
7652tHbbVE,0.6617271971845093
UuZDosomkp,0.0
igaxFI1gBA,0.0
L8vZXTVxfG,0.044141078063347994
MsUhByb3CM,0.2968101493049714
QqziJAdev9,0.6049940614958174
a43oZCXdNC,0.6744171231088466
IfPfUHRowT,0.851669467934994
nf4v09zw6O,0.8342344339667283
ZJj1r4gWIy,0.1310763576379383
IHRQif8VQC,0.23589888600735887
7tOc6h8bea,1.0
i8ynYkfoRg,0.0
Of6tH5yfmK,0.4057970036294882
lhYCbutf5G,0.6029891534061367
WVLBWiKxjM,0.6358741020110805
DF5TVzpTW0,0.5374757437877768
Y8Kwl7GFAd,0.25982433731729915
pFjzF7dIgg,0.3557576709745794
I1VCj1l1Zn,1.0
49jkevjF6x,0.09723330147282405
7BDUTI6aS7,0.14501605485399222
BgcapX9ers,0.6687523213615988
LlE61BEYpB,0.0
uMLeOlzlZ2,0.6643731948914788
PDnM7mSO7M,1.0
GlLXMjW7oF,1.0
1DIdt2YOPw,0.5421546555168719
rapXZIfwbX,0.6433823512778528
M922KJFO7O,0.99578856516697
gXV84CnMUm,0.7434955950798607
c4w1TqcSi0,1.0
Wxl0JMgDoU,0.18293838947178392
IEs29RYxfK,0.15640385790184536
R2OzZWOkjz,0.06159902957266261
3MDmM0rMPQ,0.0
bwhLqFjsxd,0.0
d465apqCqc,0.9798698438723117
WyZT4ZmMzf,0.6306844885446204
oWy06SBgt4,0.31222100859395246
YeSwPnI4be,0.0
P8FS9byr1c,0.0
hJ2BCYGvFg,0.6757360243896605
6ADnEk90R2,0.7157556762880513
0a7TRHhhcS,0.6771927299143573
